 -7 + -0.480073,
  3 + 0.406925,
 -5 + -0.518305,
 -1 + -0.605615,
 -1 + 0.381587,
 -1 + -0.11044,
  3 + -0.160278,
  1 + -0.304637,
 -1 + -0.527384,
 -7 + 0.882399,
  3 + -0.777911,
 -7 + -0.0419154,
  1 + -0.719173,
 -7 + 0.936713,
 -3 + -0.751213,
 -3 + 0.441754,
  1 + -0.0637285,
 -1 + 0.375699,
  7 + -0.153902,
  7 + -0.792171,
  5 + 0.655847,
  7 + 0.882999,
  5 + 0.0812634,
  3 + 0.546496,
 -7 + -0.223494,
 -1 + -0.356427,
  1 + 0.310918,
 -7 + 0.571231,
 -1 + 0.798337,
 -3 + 0.598408,
 -3 + 0.72025,
  3 + 0.51356,
 -3 + -0.167374,
  3 + 0.240713,
  5 + 0.933577,
  5 + 0.267443,
 -7 + 0.853163,
  7 + 0.751923,
  1 + -0.76546,
  1 + -0.464537,
 -5 + -0.307334,
  1 + 0.78241,
 -3 + -0.998566,
 -1 + 0.35207,
 -5 + 0.427847,
 -5 + 0.110459,
  3 + 0.834955,
 -7 + 0.254993,
  5 + 0.368997,
  1 + 0.697111,
  5 + 0.458215,
  5 + 0.0957664,
  7 + -0.97862,
 -7 + -0.615026,
  3 + 0.859467,
  5 + -0.306685,
  1 + 0.305295,
 -5 + 0.093081,
 -3 + 0.673005,
  1 + 0.985715,
 -5 + -0.944994,
 -5 + 0.817741,
  7 + -0.898887,
  7 + -0.742699,
 -7 + 0.298725,
  5 + -0.180113,
 -7 + 0.18706,
  1 + 0.185461,
 -1 + -0.522394,
 -1 + -0.117225,
 -7 + -0.143794,
 -3 + -0.273471,
  1 + 0.139797,
  5 + -0.265773,
  3 + 0.427259,
  3 + -0.869272,
 -5 + -0.144366,
 -1 + 0.337665,
 -1 + 0.171026,
  5 + -0.79788,
 -5 + 0.192947,
 -5 + -0.311556,
  5 + 0.785642,
 -1 + -0.505434,
 -1 + 0.233518,
  1 + 0.420173,
 -1 + 0.163412,
  7 + 0.605216,
  1 + -0.593143,
 -1 + -0.957213,
 -1 + -0.515973,
  1 + 0.525257,
 -5 + 0.446536,
  1 + 0.486375,
 -3 + -0.5737,
  3 + -0.217493,
 -1 + 0.517623,
 -7 + 0.920525,
  5 + 0.365421,
  5 + 0.00848039,
 -5 + 0.153402,
  1 + 0.13929,
  5 + 0.977456,
 -7 + 0.22807,
 -1 + -0.119464,
 -1 + -0.351284,
 -1 + -0.991155,
  7 + 0.889795,
 -3 + 0.691846,
  1 + -0.746596,
 -3 + 0.586713,
  5 + 0.596188,
 -7 + -0.477961,
  3 + -0.620132,
  5 + -0.0775085,
  1 + -0.165338,
  5 + -0.211165,
  7 + -0.0470844,
  7 + -0.748061,
 -3 + -0.810057,
  5 + -0.196284,
 -7 + 0.0831261,
  7 + 0.823358,
  3 + -0.628647,
  7 + 0.576381,
 -3 + -0.347779,
  7 + 0.223497,
 -7 + -0.526754,
 -7 + 0.806814,
 -7 + -0.725776,
  5 + -0.793048,
 -3 + -0.678268,
  7 + -0.718848,
  1 + 0.914832,
 -5 + 0.808905,
  5 + 0.664148,
  3 + -0.151127,
 -3 + -0.289634,
  7 + 0.276275,
  5 + 0.0411116,
 -3 + 0.180697,
  7 + -0.957571,
  5 + -0.931349,
  3 + 0.346197,
  3 + 0.855933,
  1 + -0.9529,
 -1 + -0.687524,
  1 + 0.393423,
  7 + 0.946512,
 -5 + 0.361563,
  1 + 0.197133,
 -5 + 0.313557,
  3 + -0.932788,
  3 + -0.342819,
  3 + 0.07439,
 -7 + 0.703045,
 -5 + -0.37896,
  1 + -0.175719,
  5 + 0.223835,
  5 + -0.516742,
 -7 + 0.791386,
 -3 + 0.594912,
  3 + 0.917958,
 -3 + -0.550284,
  5 + 0.161439,
 -1 + 0.308031,
 -3 + 0.129603,
 -5 + -0.755601,
 -5 + -0.0725142,
 -3 + 0.900576,
  5 + -0.0439364,
  3 + -0.571107,
 -5 + -0.696274,
 -7 + -0.101347,
  1 + 0.364593,
 -7 + -0.428825,
 -7 + 0.723648,
 -7 + -0.196055,
  5 + -0.466505,
 -3 + 0.906948,
  7 + 0.869376,
 -1 + 0.965839,
  3 + -0.279962,
  1 + 0.734883,
  5 + 0.829225,
 -3 + 0.931521,
  3 + 0.362365,
 -7 + 0.797885,
 -7 + 0.497423,
  3 + 0.776487,
  7 + 0.636682,
  1 + 0.285877,
  5 + 0.662518,
  3 + -0.273415,
 -3 + -0.609258,
  7 + -0.621225,
  5 + 0.795938,
 -1 + 0.330694,
 -3 + 0.690014,
  1 + -0.493836,
 -7 + 0.308625,
 -3 + -0.948984,
 -1 + -0.553156,
  1 + -0.561592,
  5 + 0.835248,
  7 + -0.722998,
 -3 + -0.147382,
  3 + -0.986829,
  3 + -0.428939,
  7 + -0.486681,
 -3 + -0.512164,
 -7 + -0.849359,
  1 + 0.169338,
 -3 + 0.794093,
  5 + -0.54137,
  5 + -0.526859,
 -1 + 0.452928,
  1 + -0.42493,
 -1 + 0.121008,
  3 + 0.227603,
 -3 + -0.933629,
 -7 + -0.176661,
  7 + -0.444884,
  5 + 0.0810715,
  5 + -0.139102,
  7 + -0.726052,
 -3 + 0.342913,
  3 + -0.586903,
  7 + 0.619812,
  7 + 0.513767,
  3 + 0.179749,
 -5 + 0.28388,
  5 + 0.494988,
  7 + -0.697871,
 -1 + 0.320561,
  3 + 0.336703,
 -5 + 0.277044,
 -5 + 0.637778,
  3 + -0.778878,
 -7 + 0.563479,
  5 + 0.933587,
 -1 + -0.0155785,
  7 + 0.967945,
  7 + -0.441443,
 -1 + 0.476776,
 -1 + 0.784109,
  1 + 0.282272,
 -3 + 0.120237,
  5 + 0.909491,
  7 + 0.0166548,
  1 + 0.0874624,
  7 + -0.943263,
 -7 + 0.404136,
 -3 + -0.425458,
  5 + -0.279096,
 -7 + 0.297659,
 -5 + -0.909941,
 -3 + 0.417617,
  3 + 0.541595,
  5 + 0.553146,
 -7 + -0.758788,
 -3 + 0.810651,
  3 + 0.824127,
  3 + -0.860216,
  1 + -0.301784,
 -7 + 0.774392,
 -3 + -0.409294,
 -1 + -0.233762,
  7 + -0.169785,
 -3 + 0.0785076,
  5 + 0.612462,
  3 + -0.436439,
 -7 + 0.879343,
  1 + 0.639467,
  1 + 0.052389,
 -5 + -0.0166562,
 -3 + 0.341038,
  5 + -0.828713,
  3 + 0.794875,
 -1 + 0.45125,
 -3 + 0.681263,
 -5 + 0.420113,
 -7 + -0.367513,
 -7 + 0.706676,
 -3 + -0.494458,
 -3 + -0.834332,
 -5 + -0.683485,
 -1 + -0.0354494,
 -5 + -0.604827,
  3 + 0.413222,
 -3 + 0.275839,
  1 + 0.456946,
 -7 + -0.171177,
 -7 + -0.518215,
 -7 + 0.0480101,
  3 + -0.543404,
  3 + 0.634555,
  7 + 0.509344,
  5 + 0.032606,
 -7 + 0.847702,
 -7 + -0.382019,
  1 + -0.893403,
 -3 + 0.0839257,
 -5 + -0.605519,
  5 + -0.398689,
 -1 + 0.777001,
  1 + 0.557634,
  5 + -0.203117,
 -7 + 0.388056,
 -1 + -0.841352,
  5 + 0.571447,
 -1 + 0.540101,
  7 + 0.707744,
  3 + 0.0310338,
 -1 + -0.222217,
 -3 + 0.878539,
  7 + 0.0656955,
 -1 + 0.579365,
 -7 + 0.77745,
  5 + -0.330132,
 -1 + -0.181327,
  5 + -0.936911,
  7 + -0.28417,
 -1 + 0.184943,
  3 + 0.470113,
 -3 + -0.668268,
  3 + 0.443922,
 -7 + -0.254059,
 -5 + -0.998164,
 -7 + -0.293805,
 -7 + 0.0910158,
  7 + 0.692813,
 -1 + -0.0799075,
 -7 + 0.721993,
 -1 + 0.385094,
  5 + -0.00619203,
  7 + 0.552784,
  1 + -0.596967,
 -5 + -0.00704482,
  1 + -0.110811,
  3 + 0.121887,
  3 + 0.674047,
 -3 + 0.170743,
  3 + 0.760664,
 -3 + 0.42977,
  1 + 0.315997,
  5 + 0.154003,
 -3 + 0.369766,
 -3 + 0.646692,
 -3 + -0.0673465,
  3 + -0.0560396,
 -7 + 0.138723,
  7 + -0.0105182,
 -7 + -0.742613,
 -1 + -0.0661037,
  3 + 0.00532501,
  5 + -0.755478,
 -3 + 0.363332,
 -7 + -0.299669,
 -1 + 0.27668,
  1 + -0.117032,
 -1 + -0.0241725,
  3 + 0.0823766,
 -7 + -0.207114,
  5 + -0.0581861,
 -5 + 0.689536,
 -5 + -0.206481,
  3 + -0.457966,
  7 + -0.489086,
 -5 + 0.467335,
 -3 + -0.360001,
 -1 + -0.138445,
 -7 + -0.914763,
  7 + 0.588969,
 -5 + 0.283839,
 -7 + 0.959326,
 -7 + -0.67792,
 -7 + -0.334574,
  7 + 0.370579,
  7 + -0.171007,
  3 + -0.868796,
 -3 + -0.319757,
  3 + -0.879288,
 -3 + -0.435152,
  1 + -0.700487,
  5 + -0.313853,
 -5 + 0.0436639,
 -3 + -0.579779,
 -3 + -0.778584,
 -5 + -0.789192,
 -7 + -0.0165036,
  5 + -0.746662,
  3 + 0.423599,
  1 + -0.896458,
  1 + 0.884175,
 -7 + -0.861808,
  1 + 0.0740701,
 -7 + 0.338526,
  7 + 0.292062,
  3 + 0.948647,
  3 + -0.473585,
  5 + -0.420246,
  3 + -0.949748,
 -3 + -0.593698,
 -1 + -0.996076,
  1 + -0.862255,
  7 + 0.137548,
 -7 + -0.28388,
  5 + 0.534124,
  5 + 0.434866,
  5 + 0.139012,
  5 + -0.468484,
 -7 + 0.740186,
 -7 + -0.376626,
 -3 + -0.183861,
 -1 + 0.669948,
  5 + 0.859722,
  1 + -0.138174,
 -5 + -0.573832,
  5 + -0.940617,
  7 + -0.267174,
  7 + -0.3461,
 -7 + -0.741914,
 -3 + -0.322358,
 -5 + 0.718059,
 -7 + -0.97611,
 -3 + 0.154576,
 -1 + -0.183644,
  1 + -0.575116,
 -3 + 0.825954,
  3 + -0.751385,
  7 + -0.607166,
 -5 + -0.500472,
  7 + 0.882115,
 -7 + 0.0493956,
 -5 + 0.362625,
 -3 + 0.492293,
  5 + 0.389105,
 -5 + 0.800949,
  1 + 0.94705,
 -7 + -0.377441,
  7 + 0.351678,
  7 + -0.44366,
 -1 + 0.320667,
 -1 + 0.752543,
  1 + 0.969968,
 -7 + 0.0223379,
  5 + -0.91498,
 -7 + -0.172866,
 -5 + -0.173087,
  5 + 0.996417,
 -1 + -0.490241,
 -3 + 0.91821,
  7 + -0.563976,
  5 + -0.485962,
 -7 + 0.892581,
 -3 + -0.460805,
  3 + 0.941525,
  1 + -0.174042,
 -3 + 0.838862,
 -7 + -0.156077,
 -7 + 0.466488,
  1 + -0.724364,
  7 + 0.587571,
  3 + -0.274185,
  5 + -0.514854,
 -3 + 0.254629,
  7 + -0.291446,
  5 + -0.0912776,
 -3 + -0.54812,
  5 + -0.0964439,
 -1 + -0.952324,
 -3 + 0.477252,
 -5 + -0.75421,
 -7 + -0.536212,
  1 + 0.97589,
  1 + -0.534707,
  1 + -0.610279,
 -5 + -0.380512,
  3 + -0.213305,
  7 + 0.951862,
  1 + 0.514467,
  3 + -0.52728,
  7 + -0.107415,
 -1 + 0.530744,
 -7 + -0.780547,
 -7 + 0.601507,
 -1 + -0.884028,
 -5 + 0.295033,
  5 + 0.216542,
 -3 + 0.803556,
 -5 + 0.408551,
 -1 + 0.0640241,
 -7 + 0.337687,
 -3 + 0.973948,
 -7 + -0.112561,
  3 + 0.497891,
 -1 + -0.360651,
  1 + 0.429832,
  3 + 0.599578,
 -7 + 0.62018,
 -5 + 0.00679079,
 -7 + 0.214149,
  7 + 0.840447,
 -3 + -0.167543,
  5 + 0.0564775,
 -7 + 0.824302,
  3 + 0.0793194,
  3 + 0.999321,
 -1 + -0.446545,
 -3 + 0.703463,
  7 + 0.991686,
 -1 + -0.894842,
 -7 + -0.011711,
  5 + 0.280148,
 -7 + 0.854388,
 -7 + -0.187445,
 -1 + 0.594443,
 -7 + 0.933654,
  1 + 0.297684,
  7 + 0.305794,
  5 + -0.871352,
 -5 + -0.415714,
 -3 + -0.437484,
 -5 + 0.425868,
  3 + 0.413091,
 -5 + 0.413299,
  7 + -0.94675,
  1 + 0.403995,
  7 + 0.792962,
 -3 + -0.663822,
 -1 + 0.782255,
  5 + 0.740358,
  5 + 0.64335,
 -3 + -0.677456,
 -7 + 0.318753,
  3 + 0.637624,
  5 + 0.716802,
 -3 + 0.506525,
 -5 + -0.0154431,
  5 + -0.413524,
 -3 + -0.97805,
  3 + -0.715193,
 -1 + 0.855351,
 -3 + -0.547344,
 -1 + 0.707832,
 -7 + -0.100186,
 -3 + 0.1044,
 -1 + 0.834975,
  5 + 0.950804,
 -3 + -0.146867,
  7 + -0.922332,
 -5 + 0.361724,
  1 + -0.376783,
  1 + -0.979652,
 -3 + -0.860688,
  7 + -0.0470151,
  7 + -0.29374,
  1 + -0.820914,
 -1 + -0.811114,
  5 + -0.585238,
  3 + 0.0997306,
 -5 + -0.789875,
  5 + -0.240234,
  5 + -0.795669,
 -3 + 0.834812,
 -5 + -0.0813862,
  5 + -0.154017,
 -5 + 0.414384,
  1 + 0.878358,
 -7 + -0.0818945,
  3 + -0.239543,
 -3 + -0.203324,
 -3 + -0.921207,
  5 + 0.69081,
  1 + -0.727172,
  1 + 0.287061,
  3 + 0.216088,
  1 + -0.47675,
 -1 + 0.679726,
 -1 + 0.147156,
  3 + 0.785956,
  5 + -0.0128753,
 -1 + -0.198679,
  7 + 0.16421,
 -7 + -0.41241,
 -7 + 0.785757,
  1 + 0.502945,
 -3 + -0.611199,
  1 + 0.589565,
 -1 + -0.0650551,
 -5 + -0.575992,
 -3 + -0.744359,
  5 + -0.856259,
 -1 + 0.95337,
 -7 + 0.285215,
  3 + -0.692112,
  1 + 0.427753,
  5 + -0.771773,
  1 + 0.469569,
 -1 + -0.428564,
  7 + 0.465778,
  7 + -0.468184,
  7 + 0.958522,
  1 + -0.129728,
 -7 + 0.48096,
  7 + -0.127209,
  7 + -0.725595,
 -5 + -0.100204,
 -3 + 0.231591,
  7 + 0.54961,
  5 + 0.714396,
 -5 + -0.891057,
  7 + 0.0990063,
  5 + -0.0485793,
  5 + 0.350462,
 -7 + 0.683771,
  1 + -0.69861,
  1 + 0.0453779,
 -1 + -0.609794,
  3 + -0.30366,
 -1 + -0.0804034,
 -1 + -0.119469,
  3 + 0.0833771,
 -1 + 0.365207,
 -3 + 0.569098,
  1 + 0.122556,
 -3 + 0.383273,
 -3 + 0.873332,
  5 + -0.992991,
 -5 + -0.888515,
  5 + 0.0792137,
  7 + -0.949043,
 -5 + -0.311345,
  1 + 0.129391,
 -7 + 0.514229,
 -7 + -0.889496,
  1 + -0.188848,
  5 + -0.47186,
 -5 + -0.0947434,
 -5 + -0.860318,
 -5 + 0.240262,
  5 + -0.855161,
 -7 + -0.682376,
  5 + -0.268279,
 -1 + 0.574063,
 -1 + -0.607989,
  3 + 0.563884,
 -1 + -0.28172,
  5 + 0.889506,
  3 + 0.961434,
  1 + 0.701135,
 -3 + -0.36667,
 -7 + -0.665516,
  5 + -0.982884,
 -7 + -0.444751,
 -3 + -0.0457394,
  1 + 0.686493,
  3 + -0.763344,
 -3 + -0.969778,
 -5 + 0.557193,
  3 + -0.70817,
 -3 + -0.0794386,
  7 + -0.674222,
  1 + 0.776054,
  3 + 0.0315101,
 -5 + 0.629314,
 -3 + 0.0376186,
 -1 + 0.363226,
  7 + -0.829763,
  7 + -0.252856,
  5 + -0.622667,
  3 + -0.409799,
  1 + 0.33154,
  5 + 0.731536,
  7 + 0.702268,
  5 + 0.926338,
  5 + 0.843521,
 -3 + -0.505366,
  3 + 0.034738,
  7 + 0.935227,
  3 + -0.633068,
  5 + 0.612473,
  7 + -0.0785781,
  7 + -0.209858,
  3 + -0.519326,
 -1 + -0.900059,
  5 + 0.167903,
  7 + -0.237923,
  1 + 0.568017,
 -3 + 0.338209,
  1 + -0.262908,
  1 + 0.0486361,
  7 + 0.05413,
  5 + -0.900298,
 -1 + 0.13673,
  5 + 0.256166,
  5 + 0.302061,
 -5 + 0.399097,
  5 + -0.379186,
 -5 + 0.623826,
  5 + -0.436995,
  3 + 0.15716,
 -1 + -0.839201,
 -5 + -0.0482146,
  5 + -0.580043,
 -5 + -0.276397,
 -7 + -0.224163,
 -7 + 0.569099,
  1 + 0.112961,
  7 + 0.695617,
 -5 + -0.985498,
 -5 + 0.624633,
 -5 + -0.698944,
  1 + 0.290597,
 -1 + 0.492301,
  5 + -0.873225,
  5 + 0.517916,
  1 + -0.739614,
 -5 + -0.118872,
 -7 + 0.429263,
  5 + -0.374059,
 -3 + -0.196779,
  5 + 0.845428,
  3 + -0.825515,
  1 + -0.324621,
  3 + -0.321085,
  5 + 0.659568,
 -7 + 0.507627,
  3 + -0.762506,
 -5 + 0.0177499,
  1 + -0.969493,
  5 + -0.989013,
  7 + 0.639013,
  5 + -0.293451,
 -3 + -0.399314,
  3 + -0.164182,
 -5 + -0.0115777,
 -7 + 0.728109,
  1 + 0.0601385,
 -3 + 0.53905,
 -3 + 0.557821,
 -3 + 0.267226,
  7 + 0.484006,
  3 + -0.462906,
  7 + 0.593879,
  7 + 0.70928,
  3 + 0.783019,
  7 + -0.390819,
  5 + 0.447453,
 -1 + -0.327203,
 -7 + -0.249398,
 -5 + -0.100986,
  1 + -0.155282,
 -7 + -0.798511,
 -5 + -0.415777,
  1 + 0.971724,
 -3 + -0.087326,
  7 + 0.946116,
 -7 + -0.681513,
  1 + -0.564743,
  5 + 0.939016,
  3 + -0.437047,
 -7 + -0.551414,
 -3 + 0.489793,
  5 + -0.535763,
 -3 + -0.98994,
  7 + 0.192269,
 -5 + 0.802636,
 -3 + 0.335588,
 -7 + -0.346334,
  7 + 0.710128,
  7 + 0.359396,
  7 + 0.167325,
 -1 + -0.359781,
  5 + -0.450043,
 -3 + -0.399062,
 -1 + 0.220616,
 -1 + -0.713507,
  5 + -0.323577,
 -3 + -0.324612,
 -5 + -0.0478501,
  7 + 0.0652244,
 -1 + 0.694262,
 -5 + 0.234324,
 -1 + 0.684074,
 -3 + 0.885926,
 -1 + 0.709219,
  7 + -0.403976,
 -5 + 0.0613845,
 -5 + 0.578585,
  5 + 0.531759,
  5 + -0.823466,
  1 + 0.885001,
 -5 + 0.678863,
  1 + 0.235131,
 -5 + 0.741793,
 -7 + 0.831432,
 -3 + 0.524304,
  3 + -0.740704,
  7 + 0.507732,
  3 + -0.0357639,
  7 + 0.863181,
 -1 + 0.576264,
  3 + 0.516363,
  3 + -0.764998,
 -1 + -0.362159,
 -5 + 0.197446,
  3 + -0.446453,
  3 + 0.981725,
  7 + 0.0734841,
  3 + 0.256196,
 -3 + -0.77722,
 -5 + 0.791577,
 -7 + 0.402091,
  7 + 0.553504,
  1 + -0.93853,
 -7 + 0.584471,
 -3 + -0.437479,
  5 + 0.997935,
 -5 + 0.682598,
 -7 + 0.641139,
  3 + -0.732735,
 -1 + 0.930625,
 -7 + -0.488808,
  7 + -0.985779,
  7 + 0.526349,
  1 + 0.412067,
  7 + 0.405549,
  3 + 0.95903,
 -3 + 0.304788,
  5 + -0.344784,
  7 + -0.707093,
  7 + 0.508233,
  3 + 0.704947,
  1 + 0.790839,
 -7 + -0.789173,
 -3 + -0.320104,
 -5 + -0.0990607,
 -1 + -0.181266,
  3 + 0.413149,
  5 + -0.445842,
  7 + 0.114297,
 -1 + -0.0193645,
 -3 + -0.630197,
  7 + 0.549956,
  3 + 0.832843,
 -1 + 0.709999,
  5 + 0.35154,
 -3 + 0.488788,
 -1 + -0.367693,
  7 + 0.81898,
  3 + -0.977579,
 -7 + 0.677679,
  3 + 0.0798718,
 -5 + -0.361776,
 -7 + 0.029239,
 -3 + 0.752219,
 -5 + 0.36909,
 -1 + -0.845805,
 -5 + 0.552649,
  7 + -0.320622,
  5 + -0.0791636,
 -7 + 0.155842,
 -5 + -0.383591,
 -7 + -0.921708,
  7 + 0.262659,
 -5 + -0.311854,
 -3 + 0.909658,
  5 + 0.220908,
 -5 + -0.24149,
  5 + 0.424055,
 -7 + -0.115968,
 -1 + -0.837231,
 -3 + -0.943953,
 -1 + -0.501246,
  3 + -0.30943,
 -7 + 0.726022,
  5 + 0.468604,
  7 + -0.536298,
 -5 + 0.180367,
 -5 + 0.478635,
 -5 + -0.983354,
 -7 + 0.948823,
  7 + -0.964671,
 -7 + 0.83219,
 -1 + -0.00482819,
 -5 + 0.910779,
  7 + 0.0379913,
  5 + 0.958815,
 -7 + 0.37621,
  5 + -0.348852,
  1 + 0.251557,
  5 + 0.421582,
  7 + 0.100173,
 -3 + -0.343514,
  7 + 0.866663,
 -1 + 0.442026,
  7 + 0.0442502,
  3 + -0.617214,
  1 + -0.743735,
 -5 + 0.458965,
  5 + -0.572788,
  5 + 0.040819,
  3 + -0.445056,
  5 + -0.58016,
  5 + 0.386475,
 -5 + 0.470098,
  5 + -0.00197146,
  7 + -0.614743,
 -7 + 0.632339,
  5 + -0.445174,
 -5 + -0.462788,
 -5 + 0.994442,
  5 + -0.0414883,
 -5 + 0.882532,
  1 + 0.694469,
 -5 + -0.36298,
 -7 + 0.836014,
  1 + 0.247427,
  5 + -0.623588,
 -3 + 0.509161,
  3 + -0.0136789,
 -5 + 0.551708,
 -5 + 0.714889,
  5 + 0.948555,
  7 + -0.542934,
 -3 + 0.284379,
 -1 + 0.445103,
  5 + -0.302788,
 -3 + 0.782427,
 -1 + -0.137974,
 -1 + 0.874363,
 -3 + -0.450784,
  1 + -0.962429,
 -5 + 0.938102,
 -7 + -0.879492,
  5 + 0.666352,
 -5 + 0.146655,
 -3 + 0.505806,
  3 + -0.90168,
  5 + -0.00662362,
 -5 + 0.401645,
 -5 + 0.516729,
  7 + -0.325518,
  7 + -0.670081,
  3 + -0.898185,
  7 + 0.725776,
 -1 + -0.519448,
 -1 + 0.101936,
  3 + -0.800607,
  7 + -0.407942,
  7 + -0.249011,
  7 + 0.974777,
 -7 + 0.984282,
 -1 + 0.177661,
 -3 + 0.165499,
 -5 + -0.145106,
  1 + 0.092101,
 -3 + -0.287475,
 -1 + -0.160128,
 -5 + 0.20695,
 -1 + 0.278086,
  7 + 0.376328,
 -7 + 0.854766,
  7 + 0.242705,
 -5 + -0.623362,
  1 + -0.755314,
 -3 + -0.498729,
 -5 + -0.742776,
  3 + -0.17839,
 -7 + -0.141452,
 -7 + 0.0890251,
  3 + -0.761854,
 -7 + 0.316197,
  1 + 0.531921,
 -1 + 0.763375,
 -7 + 0.398482,
  1 + -0.930327,
 -5 + 0.559533,
  3 + -0.782727,
 -1 + -0.809251,
 -3 + -0.827661,
 -7 + -0.790187,
  3 + 0.886559,
  3 + -0.312838,
  7 + -0.205646,
  3 + 0.538917,
 -5 + -0.151619,
  7 + -0.498444,
 -1 + -0.777891,
 -7 + 0.709902,
  5 + -0.842215,
 -3 + -0.0873613,
 -3 + 0.88423,
  1 + 0.50133,
  5 + 0.87654,
 -1 + 0.775389,
 -1 + 0.274183,
 -7 + -0.1128,
  7 + 0.129837,
  7 + -0.138116,
  7 + 0.697651,
  3 + -0.363404,
  5 + -0.51758,
  5 + 0.276224,
 -5 + -0.843988,
  5 + 0.965171,
  5 + -0.433201,
  5 + 0.77057,
  5 + -0.347871,
 -1 + -0.337877,
  5 + 0.0192994,
  5 + -0.00149202,
  5 + -0.705596,
 -7 + 0.848062,
  3 + -0.780618,
  3 + 0.33526,
 -3 + -0.0251735,
  7 + -0.148926,
 -1 + -0.655041,
 -3 + -0.559493,
 -3 + -0.604536,
  3 + -0.0386967,
 -3 + 0.830413,
  1 + -0.428,
  5 + -0.0231212,
  7 + -0.199671,
  5 + -0.396984,
 -3 + 0.687779,
 -7 + -0.126673,
  3 + -0.14281,
  3 + -0.663755,
 -1 + 0.590741,
  7 + -0.259138,
 -1 + 0.36915,
  7 + -0.193918,
 -3 + 0.074994,
  3 + 0.0734893,
  3 + -0.87442,
  5 + -0.277579,
 -7 + 0.874191,
  1 + 0.603273,
 -1 + -0.933543,
  7 + 0.952655,
  3 + -0.0753299,
 -1 + -0.0547395,
  1 + 0.298926,
  7 + 0.89666,
 -1 + -0.169361,
 -7 + -0.0164988,
 -1 + 0.536616,
  3 + 0.123214,
 -3 + -0.686119,
 -3 + 0.207928,
  1 + 0.690104,
 -7 + -0.840309,
 -1 + 0.22515,
  5 + -0.848586,
  7 + -0.266778,
 -7 + -0.573275,
 -1 + 0.792824,
  7 + -0.984161,
 -3 + -0.188004,
  5 + -0.461688,
 -1 + -0.62303,
  3 + -0.513087,
 -1 + -0.0713464,
  7 + -0.4341,
  1 + 0.791935,
 -7 + -0.216476,
 -5 + -0.472753,
  7 + 0.887405,
  5 + -0.629382,
 -1 + 0.960013,
 -7 + -0.225607,
  5 + -0.783357,
  3 + 0.238133,
  1 + -0.939504,
  7 + 0.300807,
  7 + 0.714341,
 -1 + 0.0662017,
 -3 + 0.709742,
 -1 + 0.80212,
 -5 + 0.78005,
 -3 + 0.252241,
 -3 + -0.848605,
 -7 + -0.928371,
 -1 + 0.6205,
  3 + -0.355202,
  3 + -0.884526,
  1 + 0.766157,
  1 + -0.48066,
 -5 + 0.148214,
 -5 + 0.416083,
  1 + 0.141582,
  3 + 0.954276,
  7 + -0.598539,
  1 + 0.302432,
 -7 + -0.302829,
 -5 + 0.365095,
 -5 + 0.291996,
 -7 + -0.853708,
  3 + -0.27352,
  3 + 0.544414,
 -1 + -0.459018,
  1 + 0.184556,
  3 + -0.52332,
 -1 + -0.191827,
 -1 + 0.670293,
  1 + 0.519123,
  5 + 0.841211,
 -1 + -0.940759,
 -1 + -0.251439,
 -1 + 0.695483,
 -3 + 0.557767,
 -3 + 0.26932,
  1 + 0.0599606,
 -5 + -0.731488,
 -3 + -0.559606,
 -7 + -0.161615,
 -7 + -0.269363,
 -3 + 0.700813,
 -5 + -0.598768,
 -3 + 0.805228,
  5 + -0.856961,
 -1 + -0.385613,
 -3 + -0.323487,
 -7 + 0.411967,
 -5 + 0.21551,
 -7 + 0.010317,
 -3 + 0.573196,
  3 + -0.360943,
 -1 + 0.564722,
  7 + 0.0449874,
  5 + -0.230872,
 -3 + -0.394789,
 -3 + 0.992717,
  5 + 0.241152,
 -1 + -0.849168,
  5 + 0.828781,
  5 + -0.408953,
 -1 + -0.289148,
 -1 + 0.222295,
  1 + -0.537086,
  3 + 0.306834,
 -1 + -0.585661,
 -7 + 0.538775,
  3 + -0.204193,
  7 + -0.77022,
  1 + -0.540422,
 -5 + 0.104483,
  3 + 0.0113785,
 -3 + 0.358089,
  7 + 0.83108,
  7 + -0.810261,
 -1 + 0.0540461,
 -1 + 0.87434,
 -7 + -0.379698,
  5 + -0.722662,
 -7 + -0.587491,
  3 + -0.152501,
  1 + -0.137736,
 -1 + 0.137048,
 -7 + -0.993715,
 -5 + -0.817584,
 -7 + 0.192652,
 -7 + 0.965716,
  3 + -0.497121,
 -3 + -0.583623,
  3 + 0.724106,
  3 + 0.906286,
  3 + 0.369401,
 -5 + -0.333858,
 -7 + 0.201107,
  1 + -0.481391,
  3 + 0.214079,
  1 + -0.634333,
  3 + 0.32668,
 -5 + 0.438198,
  3 + 0.0183425,
 -7 + -0.854446,
 -3 + -0.749623,
  5 + 0.260525,
 -3 + -0.246166,
  7 + -0.256046,
  5 + -0.0506104,
 -5 + -0.546944,
 -3 + 0.70895,
  7 + 0.671615,
 -7 + -0.178744,
 -7 + -0.296848,
  3 + -0.786894,
  1 + 0.486466,
  5 + 0.984005,
 -3 + 0.755768,
 -3 + 0.60431,
 -7 + -0.658241,
  7 + -0.99308,
 -7 + 0.730603,
  1 + -0.147345,
  3 + -0.914348,
 -5 + 0.176437,
 -5 + -0.883513,
 -5 + -0.746214,
  1 + 0.599807,
 -1 + -0.826388,
 -1 + -0.231019,
